appid,genres,type,release_date
301970,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Oct 21, 2014'}"
2683150,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Sep 5, 2024'}"
588140,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Dec 20, 2018'}"
569860,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Mar 30, 2017'}"
420740,"[{'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Nov 23, 2015'}"
2128940,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Jun 2, 2024'}"
1880330,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Jul 27, 2023'}"
438480,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Aug 10, 2016'}"
586140,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'Apr 25, 2017'}"
7830,"[{'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'May 6, 2009'}"
1072420,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': '10 Dec, 2019'}"
215510,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Oct 15, 2012'}"
65780,"[{'id': '1', 'description': 'Action'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Jul 13, 2011'}"
218740,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Oct 31, 2012'}"
1519350,"[{'id': '4', 'description': 'Casual'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': '19 Aug, 2021'}"
1197570,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Jun 3, 2021'}"
332500,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Jan 8, 2015'}"
1604000,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Dec 16, 2021'}"
1367590,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]",game,"{'coming_soon': False, 'date': 'Aug 26, 2021'}"
812810,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'May 30, 2019'}"
218510,"[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Sep 27, 2012'}"
488210,"[{'id': '1', 'description': 'Action'}, {'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'Jun 7, 2016'}"
563120,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Jul 21, 2017'}"
1615290,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Apr 29, 2022'}"
1036890,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]",game,"{'coming_soon': False, 'date': 'Mar 1, 2022'}"
2665680,"[{'id': '1', 'description': 'Action'}, {'id': '3', 'description': 'RPG'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'May 19, 2025'}"
1286580,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Nov 22, 2022'}"
1590910,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Apr 7, 2022'}"
6830,"[{'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Mar 15, 2007'}"
383270,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': '30 Aug, 2016'}"
311730,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'Mar 30, 2015'}"
1579380,"[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Dec 6, 2021'}"
575860,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Apr 23, 2017'}"
239250,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]",game,"{'coming_soon': False, 'date': 'Feb 25, 2014'}"
225600,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'May 7, 2014'}"
220860,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Sep 25, 2012'}"
375950,"[{'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free To Play'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Aug 19, 2015'}"
1166290,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Feb 20, 2020'}"
1371580,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Feb 21, 2024'}"
792300,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Oct 17, 2019'}"
1110390,,game,"{'coming_soon': False, 'date': 'Jun 21, 2019'}"
426000,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Apr 4, 2016'}"
402390,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Oct 12, 2015'}"
2475490,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Sep 26, 2024'}"
1237320,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]",game,"{'coming_soon': False, 'date': 'Nov 7, 2022'}"
1546970,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]",game,"{'coming_soon': False, 'date': 'Jan 19, 2023'}"
280180,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]",game,"{'coming_soon': False, 'date': 'May 31, 2017'}"
1849250,"[{'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'Nov 2, 2023'}"
714120,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': '18 Sep, 2019'}"
1119980,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Sep 28, 2021'}"
1078730,"[{'id': '37', 'description': 'Free To Play'}, {'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'Jan 29, 2020'}"
643270,"[{'id': '23', 'description': 'Indie'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Jul 15, 2017'}"
730310,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'Feb 13, 2018'}"
278460,"[{'id': '4', 'description': 'Casual'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Feb 21, 2014'}"
501080,"[{'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Feb 7, 2018'}"
207690,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'May 7, 2012'}"
236370,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Jul 2, 2013'}"
757240,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Jan 28, 2018'}"
705210,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}]",game,"{'coming_soon': False, 'date': 'Oct 30, 2017'}"
1339140,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Feb 20, 2022'}"
680780,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Sep 21, 2017'}"
1812450,"[{'id': '1', 'description': 'Action'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Apr 23, 2024'}"
699170,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Apr 30, 2019'}"
1568440,"[{'id': '1', 'description': 'Action'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Apr 2, 2021'}"
250340,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Dec 16, 2013'}"
1178030,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Jan 17, 2020'}"
365960,"[{'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'Nov 12, 2015'}"
2878200,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Apr 24, 2025'}"
1179580,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Jul 11, 2024'}"
1286530,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Apr 30, 2020'}"
2302660,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Nov 1, 2024'}"
2695940,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'May 31, 2024'}"
2361390,"[{'id': '29', 'description': 'Massively Multiplayer'}, {'id': '2', 'description': 'Strategy'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Sep 5, 2024'}"
251150,"[{'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Jul 29, 2014'}"
587860,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Mar 15, 2017'}"
26900,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'May 6, 2009'}"
222750,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'May 29, 2013'}"
963330,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Dec 8, 2018'}"
1477830,"[{'id': '1', 'description': 'Action'}, {'id': '54', 'description': 'Education'}, {'id': '56', 'description': 'Software Training'}, {'id': '57', 'description': 'Utilities'}, {'id': '58', 'description': 'Video Production'}]",game,"{'coming_soon': False, 'date': 'Jan 5, 2021'}"
449140,"[{'id': '37', 'description': 'Free To Play'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'May 6, 2016'}"
218820,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Mar 25, 2014'}"
1342330,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'May 31, 2023'}"
215930,"[{'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Nov 16, 2012'}"
1032430,"[{'id': '1', 'description': 'Action'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Mar 27, 2019'}"
40960,"[{'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': ''}"
1172650,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': '30 Sep, 2021'}"
688420,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Nov 16, 2018'}"
1150760,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Sep 5, 2022'}"
292410,"[{'id': '9', 'description': 'Racing'}]",game,"{'coming_soon': False, 'date': 'Apr 24, 2014'}"
1191330,"[{'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Dec 20, 2019'}"
2531310,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]",game,"{'coming_soon': False, 'date': 'Apr 3, 2025'}"
425580,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jul 5, 2016'}"
924140,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Dec 17, 2019'}"
1407530,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Oct 6, 2020'}"
239660,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Jul 3, 2013'}"
266310,"[{'id': '51', 'description': 'Animation & Modeling'}, {'id': '53', 'description': 'Design & Illustration'}, {'id': '54', 'description': 'Education'}, {'id': '56', 'description': 'Software Training'}, {'id': '57', 'description': 'Utilities'}, {'id': '60', 'description': 'Game Development'}]",game,"{'coming_soon': False, 'date': 'May 19, 2015'}"
1129190,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Nov 16, 2020'}"
1160220,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Sep 4, 2020'}"
952070,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': ''}"
2059790,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Jul 21, 2022'}"
410710,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Oct 22, 2015'}"
9310,"[{'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Aug 7, 2007'}"
965200,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Oct 11, 2019'}"
1730590,"[{'id': '25', 'description': 'Adventure'}]",game,"{'coming_soon': False, 'date': 'Nov 3, 2022'}"
618140,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}]",game,"{'coming_soon': False, 'date': 'Mar 28, 2018'}"
